source_path,source_sha256,line,function,marker,text
drivers/misc/mediatek/cameraisp/fdvt/4.0/inc/camera_fdvt.h,8c63fe66b6893aa7f31510fab35c6dcae719c55fbea45d79b156f28cc36a2090,62,<file-scope>,ioctl_entry,"#define COMPAT_FDVT_IOC_G_READ_FDREG_CMD _IOWR(FDVT_IOC_MAGIC, 0x04, compat_FDVTRegIO)"
drivers/misc/mediatek/cameraisp/fdvt/4.0/inc/camera_fdvt.h,8c63fe66b6893aa7f31510fab35c6dcae719c55fbea45d79b156f28cc36a2090,63,<file-scope>,ioctl_entry,"#define COMPAT_FDVT_IOC_T_SET_SDCONF_CMD _IOW(FDVT_IOC_MAGIC, 0x05, compat_FDVTRegIO)"
drivers/misc/mediatek/cameraisp/fdvt/4.0/inc/camera_fdvt.h,8c63fe66b6893aa7f31510fab35c6dcae719c55fbea45d79b156f28cc36a2090,64,<file-scope>,ioctl_entry,"#define COMPAT_FDVT_IOC_T_DUMPREG _IO(FDVT_IOC_MAGIC, 0x80)"
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.c,1b436813209c89036d738a8e1a8f48d5447f8ca856b4c11647b1b0d41eadcbdf,2099,<file-scope>,user_copy,"if (copy_from_user(&RegIo, (void *)Param, sizeof(MFB_REG_IO_STRUCT)) == 0) {"
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.c,1b436813209c89036d738a8e1a8f48d5447f8ca856b4c11647b1b0d41eadcbdf,2115,<file-scope>,user_copy,"if (copy_from_user(&RegIo, (void *)Param, sizeof(MFB_REG_IO_STRUCT)) == 0) {"
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.c,1b436813209c89036d738a8e1a8f48d5447f8ca856b4c11647b1b0d41eadcbdf,2126,<file-scope>,user_copy,"if (copy_from_user(&IrqInfo, (void *)Param, sizeof(MFB_WAIT_IRQ_STRUCT)) =="
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.c,1b436813209c89036d738a8e1a8f48d5447f8ca856b4c11647b1b0d41eadcbdf,2161,<file-scope>,user_copy,"if (copy_from_user(&ClearIrq, (void *)Param, sizeof(MFB_CLEAR_IRQ_STRUCT))"
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.c,1b436813209c89036d738a8e1a8f48d5447f8ca856b4c11647b1b0d41eadcbdf,2195,<file-scope>,user_copy,"if (copy_from_user(&enqueNum, (void *)Param, sizeof(int)) == 0) {"
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.c,1b436813209c89036d738a8e1a8f48d5447f8ca856b4c11647b1b0d41eadcbdf,2237,<file-scope>,user_copy,"if (copy_from_user(&mfb_MfbConfig, (void *)Param, sizeof(MFB_Config))"
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.c,1b436813209c89036d738a8e1a8f48d5447f8ca856b4c11647b1b0d41eadcbdf,2320,<file-scope>,user_copy,"if (copy_from_user(&mfb_MfbReq, (void *)Param, sizeof(MFB_Request)) =="
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.c,1b436813209c89036d738a8e1a8f48d5447f8ca856b4c11647b1b0d41eadcbdf,2422,<file-scope>,user_copy,"if (copy_to_user((void *)Param, &dequeNum, sizeof(unsigned int)) != 0) {"
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.c,1b436813209c89036d738a8e1a8f48d5447f8ca856b4c11647b1b0d41eadcbdf,2509,<file-scope>,user_copy,"if (copy_from_user(&mfb_MfbReq, (void *)Param, sizeof(MFB_Request)) == 0) {"
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.c,1b436813209c89036d738a8e1a8f48d5447f8ca856b4c11647b1b0d41eadcbdf,2723,<file-scope>,ioctl_entry,if (!filp->f_op || !filp->f_op->unlocked_ioctl) {
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.c,1b436813209c89036d738a8e1a8f48d5447f8ca856b4c11647b1b0d41eadcbdf,2745,<file-scope>,ioctl_entry,"filp->f_op->unlocked_ioctl(filp, MFB_READ_REGISTER,"
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.c,1b436813209c89036d738a8e1a8f48d5447f8ca856b4c11647b1b0d41eadcbdf,2771,<file-scope>,ioctl_entry,"filp->f_op->unlocked_ioctl(filp, MFB_WRITE_REGISTER,"
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.c,1b436813209c89036d738a8e1a8f48d5447f8ca856b4c11647b1b0d41eadcbdf,2792,<file-scope>,ioctl_entry,"filp->f_op->unlocked_ioctl(filp, MFB_ENQUE_REQ,"
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.c,1b436813209c89036d738a8e1a8f48d5447f8ca856b4c11647b1b0d41eadcbdf,2818,<file-scope>,ioctl_entry,"filp->f_op->unlocked_ioctl(filp, MFB_DEQUE_REQ,"
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.c,1b436813209c89036d738a8e1a8f48d5447f8ca856b4c11647b1b0d41eadcbdf,2837,<file-scope>,ioctl_entry,"return filp->f_op->unlocked_ioctl(filp, cmd, arg);"
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.c,1b436813209c89036d738a8e1a8f48d5447f8ca856b4c11647b1b0d41eadcbdf,3038,<file-scope>,ioctl_entry,".unlocked_ioctl = MFB_ioctl,"
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.c,1b436813209c89036d738a8e1a8f48d5447f8ca856b4c11647b1b0d41eadcbdf,3040,<file-scope>,ioctl_entry,".compat_ioctl = MFB_ioctl_compat,"
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.c,1b436813209c89036d738a8e1a8f48d5447f8ca856b4c11647b1b0d41eadcbdf,3069,<file-scope>,device_registration,"Ret = alloc_chrdev_region(&MFBDevNo, 0, 1, MFB_DEV_NAME);"
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.c,1b436813209c89036d738a8e1a8f48d5447f8ca856b4c11647b1b0d41eadcbdf,3086,<file-scope>,device_registration,"Ret = cdev_add(pMFBCharDrv, MFBDevNo, 1);"
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.c,1b436813209c89036d738a8e1a8f48d5447f8ca856b4c11647b1b0d41eadcbdf,3288,<file-scope>,device_registration,"pMFBClass = class_create(THIS_MODULE, ""MFBdrv"");"
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.c,1b436813209c89036d738a8e1a8f48d5447f8ca856b4c11647b1b0d41eadcbdf,3295,<file-scope>,device_registration,"dev = device_create(pMFBClass, NULL, MFBDevNo, NULL, MFB_DEV_NAME);"
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.c,1b436813209c89036d738a8e1a8f48d5447f8ca856b4c11647b1b0d41eadcbdf,3570,<file-scope>,property_or_boot_state,/* FIX-ME: linux-3.10 procfs API changed */
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.c,1b436813209c89036d738a8e1a8f48d5447f8ca856b4c11647b1b0d41eadcbdf,3578,<file-scope>,device_registration,Ret = platform_driver_register(&MFBDriver);
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.h,3559b312ba389276b42a29e0ae955843419d3144dda0cee86c2eda56a8c1d874,17,<file-scope>,ioctl_entry,#include <linux/ioctl.h>
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.h,3559b312ba389276b42a29e0ae955843419d3144dda0cee86c2eda56a8c1d874,238,<file-scope>,ioctl_entry,"#define MFB_RESET _IO(MFB_MAGIC, MFB_CMD_RESET)"
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.h,3559b312ba389276b42a29e0ae955843419d3144dda0cee86c2eda56a8c1d874,239,<file-scope>,ioctl_entry,"#define MFB_DUMP_REG _IO(MFB_MAGIC, MFB_CMD_DUMP_REG)"
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.h,3559b312ba389276b42a29e0ae955843419d3144dda0cee86c2eda56a8c1d874,240,<file-scope>,ioctl_entry,"#define MFB_DUMP_ISR_LOG _IO(MFB_MAGIC, MFB_CMD_DUMP_ISR_LOG)"
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.h,3559b312ba389276b42a29e0ae955843419d3144dda0cee86c2eda56a8c1d874,243,<file-scope>,ioctl_entry,"#define MFB_READ_REGISTER _IOWR(MFB_MAGIC, MFB_CMD_READ_REG, MFB_REG_IO_STRUCT)"
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.h,3559b312ba389276b42a29e0ae955843419d3144dda0cee86c2eda56a8c1d874,244,<file-scope>,ioctl_entry,"#define MFB_WRITE_REGISTER _IOWR(MFB_MAGIC, MFB_CMD_WRITE_REG, MFB_REG_IO_STRUCT)"
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.h,3559b312ba389276b42a29e0ae955843419d3144dda0cee86c2eda56a8c1d874,245,<file-scope>,ioctl_entry,"#define MFB_WAIT_IRQ _IOW(MFB_MAGIC, MFB_CMD_WAIT_IRQ, MFB_WAIT_IRQ_STRUCT)"
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.h,3559b312ba389276b42a29e0ae955843419d3144dda0cee86c2eda56a8c1d874,246,<file-scope>,ioctl_entry,"#define MFB_CLEAR_IRQ _IOW(MFB_MAGIC, MFB_CMD_CLEAR_IRQ, MFB_CLEAR_IRQ_STRUCT)"
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.h,3559b312ba389276b42a29e0ae955843419d3144dda0cee86c2eda56a8c1d874,248,<file-scope>,ioctl_entry,"#define MFB_ENQNUE_NUM _IOW(MFB_MAGIC, MFB_CMD_ENQUE_NUM, int)"
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.h,3559b312ba389276b42a29e0ae955843419d3144dda0cee86c2eda56a8c1d874,249,<file-scope>,ioctl_entry,"#define MFB_ENQUE _IOWR(MFB_MAGIC, MFB_CMD_ENQUE, MFB_Config)"
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.h,3559b312ba389276b42a29e0ae955843419d3144dda0cee86c2eda56a8c1d874,250,<file-scope>,ioctl_entry,"#define MFB_ENQUE_REQ _IOWR(MFB_MAGIC, MFB_CMD_ENQUE_REQ, MFB_Request)"
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.h,3559b312ba389276b42a29e0ae955843419d3144dda0cee86c2eda56a8c1d874,252,<file-scope>,ioctl_entry,"#define MFB_DEQUE_NUM _IOR(MFB_MAGIC, MFB_CMD_DEQUE_NUM, int)"
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.h,3559b312ba389276b42a29e0ae955843419d3144dda0cee86c2eda56a8c1d874,253,<file-scope>,ioctl_entry,"#define MFB_DEQUE _IOWR(MFB_MAGIC, MFB_CMD_DEQUE, MFB_Config)"
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.h,3559b312ba389276b42a29e0ae955843419d3144dda0cee86c2eda56a8c1d874,254,<file-scope>,ioctl_entry,"#define MFB_DEQUE_REQ _IOWR(MFB_MAGIC, MFB_CMD_DEQUE_REQ, MFB_Request)"
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.h,3559b312ba389276b42a29e0ae955843419d3144dda0cee86c2eda56a8c1d874,258,<file-scope>,ioctl_entry,"#define COMPAT_MFB_WRITE_REGISTER _IOWR(MFB_MAGIC, MFB_CMD_WRITE_REG, compat_MFB_REG_IO_STRUCT)"
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.h,3559b312ba389276b42a29e0ae955843419d3144dda0cee86c2eda56a8c1d874,259,<file-scope>,ioctl_entry,"#define COMPAT_MFB_READ_REGISTER _IOWR(MFB_MAGIC, MFB_CMD_READ_REG, compat_MFB_REG_IO_STRUCT)"
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.h,3559b312ba389276b42a29e0ae955843419d3144dda0cee86c2eda56a8c1d874,261,<file-scope>,ioctl_entry,"#define COMPAT_MFB_ENQUE_REQ _IOWR(MFB_MAGIC, MFB_CMD_ENQUE_REQ, compat_MFB_Request)"
drivers/misc/mediatek/cameraisp/mfb/isp_50/camera_mfb.h,3559b312ba389276b42a29e0ae955843419d3144dda0cee86c2eda56a8c1d874,262,<file-scope>,ioctl_entry,"#define COMPAT_MFB_DEQUE_REQ _IOWR(MFB_MAGIC, MFB_CMD_DEQUE_REQ, compat_MFB_Request)"
drivers/misc/mediatek/cameraisp/owe/isp_50/camera_owe.c,c759f3d949accffa97f02d8dada5a6b76a0d968ad536ffc2959c17a6d50a2269,2091,<file-scope>,user_copy,"if (copy_from_user(pData, (void *)pRegIo->pData, (pRegIo->Count) * sizeof(struct OWE_REG_STRUCT)) == 0) {"
drivers/misc/mediatek/cameraisp/owe/isp_50/camera_owe.c,c759f3d949accffa97f02d8dada5a6b76a0d968ad536ffc2959c17a6d50a2269,2104,<file-scope>,user_copy,"if (copy_to_user((void *)pRegIo->pData, pData, (pRegIo->Count) * sizeof(struct OWE_REG_STRUCT)) != 0) {"
drivers/misc/mediatek/cameraisp/owe/isp_50/camera_owe.c,c759f3d949accffa97f02d8dada5a6b76a0d968ad536ffc2959c17a6d50a2269,2451,<file-scope>,user_copy,"if (copy_from_user(&RegIo, (void *)Param, sizeof(struct OWE_REG_IO_STRUCT)) == 0) {"
drivers/misc/mediatek/cameraisp/owe/isp_50/camera_owe.c,c759f3d949accffa97f02d8dada5a6b76a0d968ad536ffc2959c17a6d50a2269,2462,<file-scope>,user_copy,"if (copy_from_user(&RegIo, (void *)Param, sizeof(struct OWE_REG_IO_STRUCT)) == 0) {"
drivers/misc/mediatek/cameraisp/owe/isp_50/camera_owe.c,c759f3d949accffa97f02d8dada5a6b76a0d968ad536ffc2959c17a6d50a2269,2473,<file-scope>,user_copy,"if (copy_from_user(&IrqInfo, (void *)Param, sizeof(struct OWE_WAIT_IRQ_STRUCT)) =="
drivers/misc/mediatek/cameraisp/owe/isp_50/camera_owe.c,c759f3d949accffa97f02d8dada5a6b76a0d968ad536ffc2959c17a6d50a2269,2511,<file-scope>,user_copy,"if (copy_from_user(&ClearIrq, (void *)Param, sizeof(struct OWE_CLEAR_IRQ_STRUCT))"
drivers/misc/mediatek/cameraisp/owe/isp_50/camera_owe.c,c759f3d949accffa97f02d8dada5a6b76a0d968ad536ffc2959c17a6d50a2269,2548,<file-scope>,user_copy,"if (copy_from_user(&owe_OccReq, (void *)Param, sizeof(struct OWE_OCCRequest)) == 0) {"
drivers/misc/mediatek/cameraisp/owe/isp_50/camera_owe.c,c759f3d949accffa97f02d8dada5a6b76a0d968ad536ffc2959c17a6d50a2269,2630,<file-scope>,user_copy,"if (copy_from_user(&owe_OccReq, (void *)Param, sizeof(struct OWE_OCCRequest)) == 0) {"
drivers/misc/mediatek/cameraisp/owe/isp_50/camera_owe.c,c759f3d949accffa97f02d8dada5a6b76a0d968ad536ffc2959c17a6d50a2269,2700,<file-scope>,user_copy,"if (copy_to_user((void *)Param, &owe_OccReq, sizeof(struct OWE_OCCRequest))"
drivers/misc/mediatek/cameraisp/owe/isp_50/camera_owe.c,c759f3d949accffa97f02d8dada5a6b76a0d968ad536ffc2959c17a6d50a2269,2717,<file-scope>,user_copy,"if (copy_from_user(&owe_WmfeReq, (void *)Param, sizeof(struct OWE_WMFERequest)) =="
drivers/misc/mediatek/cameraisp/owe/isp_50/camera_owe.c,c759f3d949accffa97f02d8dada5a6b76a0d968ad536ffc2959c17a6d50a2269,2806,<file-scope>,user_copy,"if (copy_from_user(&owe_WmfeReq, (void *)Param, sizeof(struct OWE_WMFERequest)) =="
drivers/misc/mediatek/cameraisp/owe/isp_50/camera_owe.c,c759f3d949accffa97f02d8dada5a6b76a0d968ad536ffc2959c17a6d50a2269,3064,<file-scope>,ioctl_entry,if (!filp->f_op || !filp->f_op->unlocked_ioctl) {
drivers/misc/mediatek/cameraisp/owe/isp_50/camera_owe.c,c759f3d949accffa97f02d8dada5a6b76a0d968ad536ffc2959c17a6d50a2269,3086,<file-scope>,ioctl_entry,"filp->f_op->unlocked_ioctl(filp, OWE_READ_REGISTER,"
drivers/misc/mediatek/cameraisp/owe/isp_50/camera_owe.c,c759f3d949accffa97f02d8dada5a6b76a0d968ad536ffc2959c17a6d50a2269,3112,<file-scope>,ioctl_entry,"filp->f_op->unlocked_ioctl(filp, OWE_WRITE_REGISTER,"
drivers/misc/mediatek/cameraisp/owe/isp_50/camera_owe.c,c759f3d949accffa97f02d8dada5a6b76a0d968ad536ffc2959c17a6d50a2269,3133,<file-scope>,ioctl_entry,"filp->f_op->unlocked_ioctl(filp, OWE_OCC_ENQUE_REQ,"
drivers/misc/mediatek/cameraisp/owe/isp_50/camera_owe.c,c759f3d949accffa97f02d8dada5a6b76a0d968ad536ffc2959c17a6d50a2269,3159,<file-scope>,ioctl_entry,"filp->f_op->unlocked_ioctl(filp, OWE_OCC_DEQUE_REQ,"
drivers/misc/mediatek/cameraisp/owe/isp_50/camera_owe.c,c759f3d949accffa97f02d8dada5a6b76a0d968ad536ffc2959c17a6d50a2269,3186,<file-scope>,ioctl_entry,"filp->f_op->unlocked_ioctl(filp, OWE_WMFE_ENQUE_REQ,"
drivers/misc/mediatek/cameraisp/owe/isp_50/camera_owe.c,c759f3d949accffa97f02d8dada5a6b76a0d968ad536ffc2959c17a6d50a2269,3212,<file-scope>,ioctl_entry,"filp->f_op->unlocked_ioctl(filp, OWE_WMFE_DEQUE_REQ,"
drivers/misc/mediatek/cameraisp/owe/isp_50/camera_owe.c,c759f3d949accffa97f02d8dada5a6b76a0d968ad536ffc2959c17a6d50a2269,3227,<file-scope>,ioctl_entry,"return filp->f_op->unlocked_ioctl(filp, cmd, arg);"
drivers/misc/mediatek/cameraisp/owe/isp_50/camera_owe.c,c759f3d949accffa97f02d8dada5a6b76a0d968ad536ffc2959c17a6d50a2269,3456,<file-scope>,ioctl_entry,".unlocked_ioctl = OWE_ioctl,"
drivers/misc/mediatek/cameraisp/owe/isp_50/camera_owe.c,c759f3d949accffa97f02d8dada5a6b76a0d968ad536ffc2959c17a6d50a2269,3458,<file-scope>,ioctl_entry,".compat_ioctl = OWE_ioctl_compat,"
drivers/misc/mediatek/cameraisp/owe/isp_50/camera_owe.c,c759f3d949accffa97f02d8dada5a6b76a0d968ad536ffc2959c17a6d50a2269,3487,<file-scope>,device_registration,"Ret = alloc_chrdev_region(&OWEDevNo, 0, 1, OWE_DEV_NAME);"
drivers/misc/mediatek/cameraisp/owe/isp_50/camera_owe.c,c759f3d949accffa97f02d8dada5a6b76a0d968ad536ffc2959c17a6d50a2269,3504,<file-scope>,device_registration,"Ret = cdev_add(pOWECharDrv, OWEDevNo, 1);"
drivers/misc/mediatek/cameraisp/owe/isp_50/camera_owe.c,c759f3d949accffa97f02d8dada5a6b76a0d968ad536ffc2959c17a6d50a2269,3642,<file-scope>,device_registration,"pOWEClass = class_create(THIS_MODULE, ""OWEdrv"");"
drivers/misc/mediatek/cameraisp/owe/isp_50/camera_owe.c,c759f3d949accffa97f02d8dada5a6b76a0d968ad536ffc2959c17a6d50a2269,3649,<file-scope>,device_registration,"dev = device_create(pOWEClass, NULL, OWEDevNo, NULL, OWE_DEV_NAME);"
drivers/misc/mediatek/cameraisp/owe/isp_50/camera_owe.c,c759f3d949accffa97f02d8dada5a6b76a0d968ad536ffc2959c17a6d50a2269,4047,<file-scope>,user_copy,"if (copy_from_user(desc, buffer, len))"
drivers/misc/mediatek/cameraisp/owe/isp_50/camera_owe.c,c759f3d949accffa97f02d8dada5a6b76a0d968ad536ffc2959c17a6d50a2269,4177,<file-scope>,property_or_boot_state,/* FIX-ME: linux-3.10 procfs API changed */
