source,source_sha256,line,class,method,package,target,kind,scope,scope_observation,nearby_literals,permission_markers,identity_markers,user_scope_markers,callsite,direct_fire_literal,direct_home_literal,device_mutation
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui-nores/sources/com/android/server/pm/PackageManagerService.java,105affefaeeea4ba966d209d433d5ed2ac6ee501685bce1b56e0e70220f6b270,15673,<unknown>,setComponentEnabledSetting,<unknown>,setComponentEnabledSetting,sink_definition,other,non-Amazon bounded corpus,,enforceCallingOrSelfPermission,restoreCallingIdentity; getCallingUid,userId,"public void setComponentEnabledSetting(ComponentName componentName, int newState, int flags, int userId) throws Throwable {",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui-nores/sources/com/android/server/pm/PackageManagerService.java,105affefaeeea4ba966d209d433d5ed2ac6ee501685bce1b56e0e70220f6b270,16053,<unknown>,IllegalArgumentException,<unknown>,setComponentEnabledSetting,direct_callsite,other,non-Amazon bounded corpus,,,,,"Slog.w(""PackageManager"", ""Failed setComponentEnabledSetting: component class "" + str2 + "" does not exist in "" + str);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui-nores/sources/com/android/server/pm/PackageManagerShellCommand.java,f477db343bf580f5ed2a4b5c5348a703265c03da8c90fca80924dfc9e77c49df,1758,ClearDataObserver,if,com.android.server.pm,setComponentEnabledSetting,direct_callsite,aosp_framework,AOSP/system_server or framework namespace,,,,userId; UserHandle,"this.mInterface.setComponentEnabledSetting(cn, state, 0, userId);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui-nores/sources/com/android/server/pm/PackageManagerShellCommand.java,f477db343bf580f5ed2a4b5c5348a703265c03da8c90fca80924dfc9e77c49df,1762,ClearDataObserver,getOutPrintWriter,com.android.server.pm,setApplicationEnabledSetting,direct_callsite,aosp_framework,AOSP/system_server or framework namespace,,,myUid,userId; UserHandle,"this.mInterface.setApplicationEnabledSetting(pkg, state, 0, userId, ""shell:"" + Process.myUid());",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui-nores/sources/com/android/server/pm/PackageManagerShellCommand.java,f477db343bf580f5ed2a4b5c5348a703265c03da8c90fca80924dfc9e77c49df,1778,ClearDataObserver,getErrPrintWriter,com.android.server.pm,setApplicationHiddenSettingAsUser,direct_callsite,aosp_framework,AOSP/system_server or framework namespace,,,myUid,userId; UserHandle; AsUser,"this.mInterface.setApplicationHiddenSettingAsUser(pkg, state, userId);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui-nores/sources/com/android/server/pm/PackageManagerShellCommand.java,f477db343bf580f5ed2a4b5c5348a703265c03da8c90fca80924dfc9e77c49df,1838,ClearDataObserver,if,com.android.server.pm,setPackagesSuspendedAsUser,direct_callsite,aosp_framework,AOSP/system_server or framework namespace,,,getCallingUid,AsUser; userId,"this.mInterface.setPackagesSuspendedAsUser(new String[]{packageName}, suspendedState, appExtras, launcherExtras, dialogMessage, callingPackage, userId);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui-nores/sources/com/android/server/pm/PackageManagerShellCommand.java,f477db343bf580f5ed2a4b5c5348a703265c03da8c90fca80924dfc9e77c49df,2383,InstallParams,if,<unknown>,setHomeActivity,direct_callsite,other,non-Amazon bounded corpus,Home,,,userId; UserHandle,"this.mInterface.setHomeActivity(componentName, userId);",false,true,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui-nores/sources/com/android/systemui/DessertCase.java,cdb6d6dfbc8752796b4e4b76e72d3915857b77f3e4e103cc68b6c77980ac19e4,19,DessertCase,if,com.android.systemui,setComponentEnabledSetting,direct_callsite,systemui,SystemUI application path,,,,,"pm.setComponentEnabledSetting(cn, 1, 1);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui-nores/sources/com/android/systemui/plugins/PluginInstanceManager.java,fcf6367f8fdd87cd98e7e4ca6778e545afd708da22cb8d15e7008ff59f971ebe,122,PluginInstanceManager,disable,com.android.systemui.plugins,setComponentEnabledSetting,direct_callsite,systemui,SystemUI application path,,,,,"this.mPm.setComponentEnabledSetting(new ComponentName(info.mPackage, info.mClass), 2, 1);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui-nores/sources/com/android/systemui/plugins/PluginManagerImpl.java,e780518a91901ea36c6caa48a7621995730224e9f633cd5b8dee82029df81dc5,178,PluginManagerImpl,if,com.android.systemui.plugins,setComponentEnabledSetting,direct_callsite,systemui,SystemUI application path,,,,,"this.mContext.getPackageManager().setComponentEnabledSetting(component, 2, 1);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui-nores/sources/com/android/systemui/tuner/PluginFragment.java,31591d8c42fda8572546f1da3b4f4006a681783c1a97772e95d3167abc722573,155,PluginPreference,if,com.android.systemui.tuner,setComponentEnabledSetting,direct_callsite,systemui,SystemUI application path,,,,,"this.mPm.setComponentEnabledSetting(componentName, desiredState, 1);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui-nores/sources/com/android/systemui/tuner/TunerService.java,4f96a4c30920608fd2265852d393442265c555e30af6f14458a201a401b2b497,48,TunerService,userContext,com.android.systemui.tuner,setComponentEnabledSetting,direct_callsite,systemui,SystemUI application path,,,,AsUser; UserHandle; CurrentUser,"userContext(context).getPackageManager().setComponentEnabledSetting(new ComponentName(context, (Class<?>) TunerActivity.class), enabled ? 1 : 2, 1);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui/sources/com/android/server/am/ActivityManagerService.java,4cdcb70290f9a88abcb9997bedc1b19f8518f2b03fc770052c7dd29e53ae4be6,11758,<unknown>,if,<unknown>,setHomeActivity,direct_callsite,other,non-Amazon bounded corpus,Home,,,,structure.setHomeActivity(pae.isHome);,false,true,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui/sources/com/android/server/am/AppErrors.java,b5536f94d4e38cc00e76a55183dc51cc948f5aaf6e288c3ecd8d39f769c9274d,614,AppErrors,if,com.android.server.am,clearPackagePreferredActivities,direct_callsite,aosp_framework,AOSP/system_server or framework namespace,Home,,,,ActivityThread.getPackageManager().clearPackagePreferredActivities(r.packageName);,false,true,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui/sources/com/android/server/am/AppErrors.java,b5536f94d4e38cc00e76a55183dc51cc948f5aaf6e288c3ecd8d39f769c9274d,648,AppErrors,if,com.android.server.am,clearPackagePreferredActivities,direct_callsite,aosp_framework,AOSP/system_server or framework namespace,Home,,,,ActivityThread.getPackageManager().clearPackagePreferredActivities(r.packageName);,false,true,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui/sources/com/android/server/devicepolicy/DevicePolicyManagerService.java,8bbb91cc3a321ebd015c2b7e54af5d770e919e6235364d835b21709a0a8479cf,6679,<unknown>,if,<unknown>,setApplicationEnabledSetting,direct_callsite,other,non-Amazon bounded corpus,,,,userHandle; userId,"this.mIPackageManager.setApplicationEnabledSetting(packageName, 0, 1, userId, ""DevicePolicyManager"");",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui/sources/com/android/server/devicepolicy/DevicePolicyManagerService.java,8bbb91cc3a321ebd015c2b7e54af5d770e919e6235364d835b21709a0a8479cf,6742,<unknown>,addPersistentPreferredActivity,<unknown>,addPersistentPreferredActivity,sink_definition,other,non-Amazon bounded corpus,,,,,"public void addPersistentPreferredActivity(ComponentName who, IntentFilter filter, ComponentName activity) {",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui/sources/com/android/server/devicepolicy/DevicePolicyManagerService.java,8bbb91cc3a321ebd015c2b7e54af5d770e919e6235364d835b21709a0a8479cf,6750,<unknown>,getActiveAdminForCallerLocked,<unknown>,addPersistentPreferredActivity,direct_callsite,other,non-Amazon bounded corpus,,,,userHandle; UserHandle; CallingUserId,"this.mIPackageManager.addPersistentPreferredActivity(filter, activity, userHandle);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui/sources/com/android/server/devicepolicy/DevicePolicyManagerService.java,8bbb91cc3a321ebd015c2b7e54af5d770e919e6235364d835b21709a0a8479cf,7786,<unknown>,enforceCanManageScope,<unknown>,setPackagesSuspendedAsUser,direct_callsite,other,non-Amazon bounded corpus,,,,UserHandle; userHandle; callingUserId; CallingUserId; AsUser,"String[] packagesSuspendedAsUser = this.mIPackageManager.setPackagesSuspendedAsUser(packageNames, suspended, (PersistableBundle) null, (PersistableBundle) null, (String) null, ""android"", callingUserId);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui/sources/com/android/server/devicepolicy/DevicePolicyManagerService.java,8bbb91cc3a321ebd015c2b7e54af5d770e919e6235364d835b21709a0a8479cf,7922,<unknown>,enforceCanManageScope,<unknown>,setApplicationHiddenSettingAsUser,direct_callsite,other,non-Amazon bounded corpus,,,,userId; AsUser; callingUserId; UserHandle; CallingUserId,"applicationHiddenSettingAsUser = this.mIPackageManager.setApplicationHiddenSettingAsUser(packageName, hidden, callingUserId);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui/sources/com/android/server/devicepolicy/DevicePolicyManagerService.java,8bbb91cc3a321ebd015c2b7e54af5d770e919e6235364d835b21709a0a8479cf,7975,<unknown>,if,<unknown>,setApplicationEnabledSetting,direct_callsite,other,non-Amazon bounded corpus,,,,AsUser; CurrentUser; userId; UserHandle; CallingUserId; UserId,"this.mIPackageManager.setApplicationEnabledSetting(packageName, 1, 1, userId, ""DevicePolicyManager"");",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui/sources/com/android/server/pm/PackageManagerService.java,47cda8ecce8ad5ac0343dec5a202aded878a838fd7d6a8659ff38b3439ac738b,9136,InstantAppIntentResolver,setApplicationHiddenSettingAsUser,<unknown>,setApplicationHiddenSettingAsUser,sink_definition,other,non-Amazon bounded corpus,,,,userId; AsUser,"public boolean setApplicationHiddenSettingAsUser(String packageName, boolean hidden, int userId) {",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui/sources/com/android/server/pm/PackageManagerService.java,47cda8ecce8ad5ac0343dec5a202aded878a838fd7d6a8659ff38b3439ac738b,9374,InstantAppIntentResolver,setPackagesSuspendedAsUser,<unknown>,setPackagesSuspendedAsUser,sink_definition,other,non-Amazon bounded corpus,,,,currentUser; UserId; userId; AsUser,"public java.lang.String[] setPackagesSuspendedAsUser(java.lang.String[] r20, boolean r21, android.os.PersistableBundle r22, android.os.PersistableBundle r23, java.lang.String r24, java.lang.String r25, int r26) throws java.lang.Throwable {",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui/sources/com/android/server/pm/PackageManagerService.java,47cda8ecce8ad5ac0343dec5a202aded878a838fd7d6a8659ff38b3439ac738b,9379,InstantAppIntentResolver,UnsupportedOperationException,<unknown>,setPackagesSuspendedAsUser,direct_callsite,other,non-Amazon bounded corpus,,,,currentUser; userId; AsUser,"throw new UnsupportedOperationException(""Method not decompiled: com.android.server.pm.PackageManagerService.setPackagesSuspendedAsUser(java.lang.String[], boolean, android.os.PersistableBundle, android.os.PersistableBundle, java.lang.String, java.lang.String, int):java.lang.String[]"");",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui/sources/com/android/server/pm/PackageManagerService.java,47cda8ecce8ad5ac0343dec5a202aded878a838fd7d6a8659ff38b3439ac738b,13049,ClearStorageConnection,addPreferredActivity,<unknown>,addPreferredActivity,sink_definition,other,non-Amazon bounded corpus,,,,UserId; userId,"public void addPreferredActivity(IntentFilter filter, int match, ComponentName[] set, ComponentName activity, int userId) throws Throwable {",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui/sources/com/android/server/pm/PackageManagerService.java,47cda8ecce8ad5ac0343dec5a202aded878a838fd7d6a8659ff38b3439ac738b,13065,ClearStorageConnection,if,<unknown>,addPreferredActivity,direct_callsite,other,non-Amazon bounded corpus,,checkCallingOrSelfPermission; SET_PREFERRED_APPLICATIONS,getCallingUid,userId,"Slog.w(""PackageManager"", ""Ignoring addPreferredActivity() from uid "" + callingUid);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui/sources/com/android/server/pm/PackageManagerService.java,47cda8ecce8ad5ac0343dec5a202aded878a838fd7d6a8659ff38b3439ac738b,13120,ClearStorageConnection,replacePreferredActivity,<unknown>,replacePreferredActivity,sink_definition,other,non-Amazon bounded corpus,,,,userId,"public void replacePreferredActivity(IntentFilter filter, int match, ComponentName[] set, ComponentName activity, int userId) throws Throwable {",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui/sources/com/android/server/pm/PackageManagerService.java,47cda8ecce8ad5ac0343dec5a202aded878a838fd7d6a8659ff38b3439ac738b,13137,ClearStorageConnection,if,<unknown>,replacePreferredActivity,direct_callsite,other,non-Amazon bounded corpus,,checkCallingOrSelfPermission; SET_PREFERRED_APPLICATIONS,getCallingUid,userId,"Slog.w(""PackageManager"", ""Ignoring replacePreferredActivity() from uid "" + Binder.getCallingUid());",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui/sources/com/android/server/pm/PackageManagerService.java,47cda8ecce8ad5ac0343dec5a202aded878a838fd7d6a8659ff38b3439ac738b,13208,ClearStorageConnection,clearPackagePreferredActivities,<unknown>,clearPackagePreferredActivities,sink_definition,other,non-Amazon bounded corpus,,,,userId,public void clearPackagePreferredActivities(String packageName) {,false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui/sources/com/android/server/pm/PackageManagerService.java,47cda8ecce8ad5ac0343dec5a202aded878a838fd7d6a8659ff38b3439ac738b,13217,ClearStorageConnection,if,<unknown>,clearPackagePreferredActivities,direct_callsite,other,non-Amazon bounded corpus,,checkCallingOrSelfPermission; SET_PREFERRED_APPLICATIONS,getCallingUid,userId,"Slog.w(""PackageManager"", ""Ignoring clearPackagePreferredActivities() from uid "" + callingUid);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui/sources/com/android/server/pm/PackageManagerService.java,47cda8ecce8ad5ac0343dec5a202aded878a838fd7d6a8659ff38b3439ac738b,13345,ClearStorageConnection,addPersistentPreferredActivity,<unknown>,addPersistentPreferredActivity,sink_definition,other,non-Amazon bounded corpus,,,getCallingUid,userId; UserHandle; CallingUserId,"public void addPersistentPreferredActivity(IntentFilter filter, ComponentName activity, int userId) {",false,false,false
