key,ps7330,ps7331,changed,focus
CONFIG_WAN,not set,not set,false,false
CONFIG_WATCHDOG,y,y,false,false
CONFIG_WATCHDOG_CORE,y,y,false,false
CONFIG_WATCHDOG_NOWAYOUT,not set,not set,false,false
CONFIG_WEXT_CORE,y,y,false,false
CONFIG_WEXT_PRIV,y,y,false,false
CONFIG_WEXT_PROC,y,y,false,false
CONFIG_WILC1000_DRIVER,not set,not set,false,false
CONFIG_WIMAX,not set,not set,false,false
CONFIG_WIMAX_GDM72XX,not set,not set,false,false
CONFIG_WIRELESS,y,y,false,false
CONFIG_WIRELESS_EXT,y,y,false,false
CONFIG_WLAN,y,y,false,false
CONFIG_WL_MEDIATEK,not set,not set,false,false
CONFIG_WL_TI,not set,not set,false,false
CONFIG_WQ_POWER_EFFICIENT_DEFAULT,y,y,false,false
CONFIG_X25,not set,not set,false,false
CONFIG_X509_CERTIFICATE_PARSER,y,y,false,false
CONFIG_XEN,not set,not set,false,false
CONFIG_XFRM,y,y,false,false
CONFIG_XFRM_ALGO,y,y,false,false
CONFIG_XFRM_IPCOMP,y,y,false,false
CONFIG_XFRM_MIGRATE,y,y,false,false
CONFIG_XFRM_STATISTICS,not set,not set,false,false
CONFIG_XFRM_SUB_POLICY,y,y,false,false
CONFIG_XFRM_USER,y,y,false,false
CONFIG_XFS_FS,not set,not set,false,false
CONFIG_XILINX_WATCHDOG,not set,not set,false,false
CONFIG_XILLYBUS,not set,not set,false,false
CONFIG_XPS,y,y,false,false
CONFIG_XZ_DEC,y,y,false,false
CONFIG_XZ_DEC_ARM,y,y,false,false
CONFIG_XZ_DEC_ARMTHUMB,y,y,false,false
CONFIG_XZ_DEC_BCJ,y,y,false,false
CONFIG_XZ_DEC_IA64,y,y,false,false
CONFIG_XZ_DEC_POWERPC,y,y,false,false
CONFIG_XZ_DEC_SPARC,y,y,false,false
CONFIG_XZ_DEC_TEST,not set,not set,false,false
CONFIG_XZ_DEC_X86,y,y,false,false
CONFIG_ZBUD,not set,not set,false,false
CONFIG_ZEROPLUS_FF,not set,not set,false,false
CONFIG_ZISOFS,y,y,false,false
CONFIG_ZLIB_DEFLATE,y,y,false,false
CONFIG_ZLIB_INFLATE,y,y,false,false
CONFIG_ZONE_DMA,y,y,false,false
CONFIG_ZONE_DMA_FLAG,1,1,false,false
CONFIG_ZONE_MOVABLE_CMA,not set,not set,false,false
CONFIG_ZPOOL,not set,not set,false,false
CONFIG_ZRAM,y,y,false,false
CONFIG_ZRAM_LZ4K_COMPRESS,not set,not set,false,false
CONFIG_ZRAM_LZ4_COMPRESS,y,y,false,false
CONFIG_ZSMALLOC,y,y,false,false
CONFIG_ZSMALLOC_STAT,not set,not set,false,false
