root,file,line,class,method,kind,description,excerpt
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/LaunchAnimation/LaunchAnimationDelegator.java,1,,,home_control,HOME/launcher control marker,package com.amazon.firelauncher.magazine.LaunchAnimation;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/LaunchAnimation/NullLaunchAnimationDelegate.java,1,,,home_control,HOME/launcher control marker,package com.amazon.firelauncher.magazine.LaunchAnimation;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/LaunchAnimation/NullLaunchAnimationDelegate.java,7,NullLaunchAnimationDelegate,,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.magazine.LaunchAnimation.LaunchAnimationDelegator.LaunchAnimationDelegate
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,1,,,home_control,HOME/launcher control marker,package com.amazon.firelauncher.magazine;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,22,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.Launcher;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,23,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.LauncherPreferenceManager;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,24,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.LauncherState;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,25,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.OnVisibilityChangedListener;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,26,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.PageAdapter;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,27,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.PagedHomeController;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,28,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.R;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,29,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.ScrollObservable;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,30,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.Targets;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,31,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.appsgrid.AppsGrid;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,32,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.appsgrid.EditModeAnimationFactory;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,33,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.appsgrid.ui.drag.DragAnimator;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,34,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.channels.ContentChannel;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,35,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.channels.DaliForYouChannel;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,36,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.channels.LibraryState;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,37,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.images.MagazineImageMemoryManager;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,38,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.magazine.LaunchAnimation.LaunchAnimationDelegator;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,39,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.metrics.MetricsComponent;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,40,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.metrics.MetricsConfig;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,41,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.metrics.PageChangeMetricsHandler;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,42,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.restrictions.CorPfmRestrictionManager;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,43,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.restrictions.CorPfmRestrictor;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,44,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.search.SearchWidgetController;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,45,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.services.MapCache;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,46,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.services.SearchStringSettingsCache;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,47,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.tabs.ForYouNavigationTabs;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,48,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.tabs.TabSpec;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,49,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.templatedatasources.DataSource;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,50,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.templatedatasources.LauncherCard;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,51,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.ui.OnTabDownTouchListener;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,52,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.utils.KeyboardManager;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,53,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.view.AdaptedList;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,54,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.view.AdapterRegistry;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,55,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.view.EnhancedViewPager;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,56,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.view.NavTabView;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,57,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.view.SectionExpandStates;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,100,MagazineController,,home_control,HOME/launcher control marker,private static final ViewPager.SimpleOnPageChangeListener DISMISS_REGISTERED_POPUPS = new ViewPager.SimpleOnPageChangeListener() { // from class: com.amazon.firelauncher.magazine.MagazineController.2
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,121,OnUiInitializedListener,onUiInitialized,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.Launcher.LauncherLifecycleListener
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,125,OnUiInitializedListener,onActivityNewIntent,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.Launcher.LauncherLifecycleListener
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,129,OnUiInitializedListener,onActivityStarted,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.tabs.ForYouNavigationTabs.TabSelectedListener
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,147,OnUiInitializedListener,super,home_control,HOME/launcher control marker,this.launchAnimationDismissRunnable = new Runnable() { // from class: com.amazon.firelauncher.magazine.MagazineController.1
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,182,OnUiInitializedListener,initUi,home_control,HOME/launcher control marker,this.header.getViewTreeObserver().addOnGlobalLayoutListener(new ViewTreeObserver.OnGlobalLayoutListener() { // from class: com.amazon.firelauncher.magazine.MagazineController.3
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,202,OnUiInitializedListener,onGlobalLayout,home_control,HOME/launcher control marker,searchController.setOnSearchOpenedListener(new SearchWidgetController.OnSearchOpenedListener() { // from class: com.amazon.firelauncher.magazine.MagazineController.4
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,203,OnUiInitializedListener,onGlobalLayout,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.search.SearchWidgetController.OnSearchOpenedListener
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,214,OnUiInitializedListener,onSearchOpened,home_control,HOME/launcher control marker,this.pageSpecs.registerAdapter(new AdapterRegistry.SimpleAdapter() { // from class: com.amazon.firelauncher.magazine.MagazineController.5
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,215,OnUiInitializedListener,onSearchOpened,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.view.AdapterRegistry.SimpleAdapter
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,226,OnUiInitializedListener,notifyDataSetChanged,home_control,HOME/launcher control marker,this.viewPager.addOnPageChangeListener(new EnhancedViewPager.SimpleOnPageChangeListener() { // from class: com.amazon.firelauncher.magazine.MagazineController.6
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,227,OnUiInitializedListener,notifyDataSetChanged,home_control,HOME/launcher control marker,"@Override // com.amazon.firelauncher.view.EnhancedViewPager.SimpleOnPageChangeListener, androidx.viewpager.widget.ViewPager.OnPageChangeListener"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,235,OnUiInitializedListener,onPageScrolled,home_control,HOME/launcher control marker,this.pageSpecs.registerAdapter(new AdapterRegistry.SimpleAdapter() { // from class: com.amazon.firelauncher.magazine.-$$Lambda$MagazineController$B_XwmvhuWt7E0IAuTjGSEBc1mbI
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,236,OnUiInitializedListener,onPageScrolled,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.view.AdapterRegistry.SimpleAdapter
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,249,OnUiInitializedListener,notifyDataSetChanged,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.tabs.ForYouNavigationTabs.TabSelectedListener
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,282,OnUiInitializedListener,notifyUiListeners,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.appsgrid.EditModeController.EditModeListener
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,291,OnUiInitializedListener,onEditModeStart,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.appsgrid.EditModeController.EditModeListener
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,371,OnUiInitializedListener,startTransaction,home_control,HOME/launcher control marker,new Handler().postAtFrontOfQueue(new Runnable() { // from class: com.amazon.firelauncher.magazine.MagazineController.7
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,400,OnUiInitializedListener,preparePage,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.PagedHomeController
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,418,OnUiInitializedListener,addPage,home_control,HOME/launcher control marker,navTabView.setOnTouchListener(new View.OnTouchListener() { // from class: com.amazon.firelauncher.magazine.-$$Lambda$MagazineController$KtcKqmzb3gdkPXmJ3AhBxdTE1C8
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,478,OnUiInitializedListener,getPageName,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.PagedHomeController
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,486,OnUiInitializedListener,getPageViewIndex,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.PagedHomeController
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,513,OnUiInitializedListener,updateSearch,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.magazine.LaunchAnimation.LaunchAnimationDelegator.LaunchAnimationDelegate
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,522,OnUiInitializedListener,animateLaunch,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.Launcher.LauncherLifecycleListener
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,531,OnUiInitializedListener,notifyCurrentPageOnVisibilityChange,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.Launcher.LauncherLifecycleListener
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,543,OnUiInitializedListener,notifyCurrentPageOnVisibilityChange,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.Launcher.LauncherLifecycleListener
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,548,OnUiInitializedListener,notifyFocusListeners,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.Launcher.LauncherLifecycleListener
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,553,OnUiInitializedListener,onActivityCreated,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.Launcher.LauncherLifecycleListener
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,627,MagazinePageSpec,onTabClick,home_control,HOME/launcher control marker,private static final PagedHomeController.PageSpec.QuickDrawEnabler NULL_QUICK_DRAW_ENABLER = new PagedHomeController.PageSpec.QuickDrawEnabler() { // from class: com.amazon.firelauncher.magazine.MagazineController.MagazinePageSpec.1
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,628,MagazinePageSpec,onTabClick,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.PagedHomeController.PageSpec.QuickDrawEnabler
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,771,Builder,IllegalStateException,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.PagedHomeController.PageSpec
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,804,Builder,getBackgroundColor,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.PagedHomeController.PageSpec
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,809,Builder,getQuickDrawEnabler,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.PagedHomeController.PageSpec
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,814,Builder,getBackgroundType,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.PagedHomeController.PageSpec
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineController.java,827,Builder,getMetricsConfig,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.PagedHomeController.PageSpec
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineRecyclerSpacer.java,1,,,home_control,HOME/launcher control marker,package com.amazon.firelauncher.magazine;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/MagazineRecyclerSpacer.java,8,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.R;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/NavigationEvaluator.java,1,,,home_control,HOME/launcher control marker,package com.amazon.firelauncher.magazine;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/PageBackgroundController.java,1,,,home_control,HOME/launcher control marker,package com.amazon.firelauncher.magazine;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/PageBackgroundController.java,6,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.appsgrid.ui.drag.DragAnimator;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/PageBackgroundController.java,7,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.channels.ContentChannel;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/PageEntryDetector.java,1,,,home_control,HOME/launcher control marker,package com.amazon.firelauncher.magazine;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/PageEntryDetector.java,6,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.Launcher;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/PageEntryDetector.java,20,PageEntryListener,onPageEntry,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.Launcher.LauncherLifecycleListener
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/PageEntryDetector.java,24,PageEntryListener,onActivityCreated,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.Launcher.LauncherLifecycleListener
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/PageEntryDetector.java,28,PageEntryListener,onActivityDestroyed,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.Launcher.LauncherLifecycleListener
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/PageEntryDetector.java,32,PageEntryListener,onActivityNewIntent,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.Launcher.LauncherLifecycleListener
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/PageEntryDetector.java,36,PageEntryListener,onActivityResumed,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.Launcher.LauncherLifecycleListener
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/PageEntryDetector.java,40,PageEntryListener,onActivityStarted,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.Launcher.LauncherLifecycleListener
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/PageEntryDetector.java,44,PageEntryListener,onActivityStopped,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.magazine.MagazineController.ForegroundStateChangeListener
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/PageEntryDetector.java,79,PageEntryListener,onPageSelected,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.magazine.MagazineController.ForegroundStateChangeListener
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/magazine/PageEntryDetector.java,93,PageEntryListener,onForegrounded,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.Launcher.LauncherLifecycleListener
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/metrics/CardImpressionFactory.java,1,,,home_control,HOME/launcher control marker,package com.amazon.firelauncher.metrics;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/metrics/CardImpressionFactory.java,4,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.channels.ContentChannel;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/metrics/CardImpressionFactory.java,5,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.templatedatasources.LauncherCard;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/metrics/CardRefMarkerInfo.java,1,,,home_control,HOME/launcher control marker,package com.amazon.firelauncher.metrics;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/metrics/CarouselScrollMetricsHandler.java,1,,,home_control,HOME/launcher control marker,package com.amazon.firelauncher.metrics;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/metrics/CarouselScrollMetricsHandler.java,9,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.magazine.MagazineController;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/metrics/CarouselScrollMetricsHandler.java,10,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.metrics.engagement.NonAnonymousMetricConstants;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/metrics/CarouselScrollMetricsHandler.java,27,CarouselScrollMetricsHandler,,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.magazine.MagazineController.ForegroundStateChangeListener
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/metrics/CarouselScrollMetricsHandler.java,112,CarouselScrollMetricsHandler,validateRecyclerView,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.magazine.MagazineController.ForegroundStateChangeListener
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/metrics/ClickMetricActionExecutor.java,1,,,home_control,HOME/launcher control marker,package com.amazon.firelauncher.metrics;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/metrics/ClickMetricActionExecutor.java,19,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.R;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/metrics/ClickMetricActionExecutor.java,20,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.channels.ContentChannel;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/metrics/ClickMetricActionExecutor.java,21,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.consumercontextv2.ConsumerContextUtils;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/metrics/ClickMetricActionExecutor.java,22,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.metrics.engagement.CardEngagementMetric;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/metrics/ClickMetricActionExecutor.java,23,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.metrics.engagement.NonAnonymousMetricConstants;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/metrics/ClickMetricActionExecutor.java,24,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.network.NetworkState;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/metrics/ClickMetricActionExecutor.java,25,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.templatedatasources.LauncherCard;
