apk,apk_sha256,package,shared_user_id,protected_broadcast_count,target_action_present,target_permission_string_present,aapt_status
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.INTENT_FILTER_NEEDS_VERIFICATION
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.OVERLAY_ADDED
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.OVERLAY_CHANGED
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.OVERLAY_REMOVED
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.OVERLAY_PRIORITY_CHANGED
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.USER_ACTIVITY_NOTIFICATION
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.MY_PACKAGE_SUSPENDED
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.MY_PACKAGE_UNSUSPENDED
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.app.action.MANAGED_PROFILE_PROVISIONED
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.os.action.POWER_SAVE_MODE_CHANGED
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.os.action.POWER_SAVE_MODE_CHANGING
