source_scope,relative_path,line,surface_markers,function_guess,has_usercopy_in_file,has_caller_gate_in_file,has_write_path_in_file,runtime_status,snippet
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,1520,sysfs_or_store,,no,no,yes,SOURCE_ONLY,"if (kstrtouint(buf, 0, &en))"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,1552,sysfs_or_store,,no,no,yes,SOURCE_ONLY,"if (kstrtouint(buf, 0, &en))"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,1563,sysfs_or_store,,no,no,yes,SOURCE_ONLY,"static DEVICE_ATTR(version, 0444, p9415_version_show, NULL);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,1564,sysfs_or_store,,no,no,yes,SOURCE_ONLY,"static DEVICE_ATTR(id, 0444, p9415_id_show, NULL);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,1565,sysfs_or_store,,no,no,yes,SOURCE_ONLY,"static DEVICE_ATTR(pg_stat, 0444, p9415_pg_stat_show, NULL);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,1566,sysfs_or_store,,no,no,yes,SOURCE_ONLY,"static DEVICE_ATTR(fw_ver, 0444, p9415_fw_ver_show, NULL);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,1567,sysfs_or_store,,no,no,yes,SOURCE_ONLY,"static DEVICE_ATTR(power_switch, 0644, NULL, p9415_power_switch_store);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,1568,sysfs_or_store,,no,no,yes,SOURCE_ONLY,"static DEVICE_ATTR(vrect_adc, 0444, p9415_vrect_adc_show, NULL);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,1569,sysfs_or_store,,no,no,yes,SOURCE_ONLY,"static DEVICE_ATTR(iout_adc, 0444, p9415_iout_show, NULL);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,1570,sysfs_or_store,,no,no,yes,SOURCE_ONLY,"static DEVICE_ATTR(iout_raw_adc, 0444, p9415_iout_raw_show, NULL);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,1571,sysfs_or_store,,no,no,yes,SOURCE_ONLY,"static DEVICE_ATTR(vout_adc, 0444, p9415_vout_adc_show, NULL);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,1572,sysfs_or_store,,no,no,yes,SOURCE_ONLY,"static DEVICE_ATTR(vout_set, 0644, p9415_vout_set_show,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,1574,sysfs_or_store,,no,no,yes,SOURCE_ONLY,"static DEVICE_ATTR(temp_adc, 0444, p9415_temp_adc_show, NULL);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,1575,sysfs_or_store,,no,no,yes,SOURCE_ONLY,"static DEVICE_ATTR(tx_signal_strength, 0444, p9415_tx_signal_strength_show,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,1577,sysfs_or_store,,no,no,yes,SOURCE_ONLY,"static DEVICE_ATTR(tx_id, 0444, p9415_tx_id_show, NULL);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,1578,sysfs_or_store,,no,no,yes,SOURCE_ONLY,"static DEVICE_ATTR(irq_stat, 0444, p9415_irq_stat_show, NULL);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,1579,sysfs_or_store,,no,no,yes,SOURCE_ONLY,"static DEVICE_ATTR(id_authen_status, 0444, p9415_id_authen_status_show, NULL);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,1580,sysfs_or_store,,no,no,yes,SOURCE_ONLY,"static DEVICE_ATTR(dev_authen_status, 0444, p9415_dev_authen_status_show, NULL);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,1581,sysfs_or_store,,no,no,yes,SOURCE_ONLY,"static DEVICE_ATTR(over_reason, 0444, p9415_over_reason_show, NULL);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,1582,sysfs_or_store,,no,no,yes,SOURCE_ONLY,"static DEVICE_ATTR(fod_regs, 0644, p9415_fod_regs_show, p9415_fod_regs_store);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,1583,sysfs_or_store,,no,no,yes,SOURCE_ONLY,"static DEVICE_ATTR(registers_dump, 0444, p9415_regs_dump_show, NULL);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,1584,sysfs_or_store,,no,no,yes,SOURCE_ONLY,"static DEVICE_ATTR(reg, 0644, p9415_reg_show, p9415_reg_store);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,1585,sysfs_or_store,,no,no,yes,SOURCE_ONLY,"static DEVICE_ATTR(addr, 0644, p9415_addr_show, p9415_addr_store);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,1586,sysfs_or_store,,no,no,yes,SOURCE_ONLY,"static DEVICE_ATTR(fw_dl_en, 0644, p9415_fw_dl_en_show, p9415_fw_dl_en_store);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,1587,sysfs_or_store,,no,no,yes,SOURCE_ONLY,"static DEVICE_ATTR(config_update, 0200, NULL, p9415_config_update_store);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,1588,sysfs_or_store,,no,no,yes,SOURCE_ONLY,"static DEVICE_ATTR(fw_update, 0644, p9415_fw_update_show,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,1590,sysfs_or_store,,no,no,yes,SOURCE_ONLY,"static DEVICE_ATTR(iout_cal, 0644, p9415_iout_cal_show, p9415_iout_cal_store);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,1591,sysfs_or_store,,no,no,yes,SOURCE_ONLY,"static DEVICE_ATTR(en_chk_tx_cap, 0644, p9415_en_chk_tx_cap_show,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,1737,write_handler,p9415_device_auth_req,no,no,yes,SOURCE_ONLY,"ret = chip->bus.write(chip, REG_COMMAND, SEND_DEVICE_AUTH);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,1815,write_handler,p9415_sendpkt,no,no,yes,SOURCE_ONLY,"ret = chip->bus.write(chip, REG_COMMAND, SENDPROPP);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,1840,write_handler,p9415_send_eop,no,no,yes,SOURCE_ONLY,"ret = chip->bus.write(chip, REG_EPT, reason);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,1846,write_handler,p9415_send_eop,no,no,yes,SOURCE_ONLY,"ret = chip->bus.write(chip, REG_COMMAND, SENDEOP);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,1928,write_handler,p9415_write_ovp,no,no,yes,SOURCE_ONLY,"chip->bus.write(chip, REG_OVP_SEL, ovp);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,1960,write_handler,p9415_write_ovp,no,no,yes,SOURCE_ONLY,"ret = chip->bus.write(chip, REG_COMMAND, CLRINT);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,2280,write_handler,p9415_vout_enable,no,no,yes,SOURCE_ONLY,"chip->bus.write(chip, REG_COMMAND, LDOTGL);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,2283,write_handler,p9415_vout_enable,no,no,yes,SOURCE_ONLY,"chip->bus.write(chip, REG_COMMAND, LDOTGL);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,2719,write_handler,p9415_set_cm_cap_enable,no,no,yes,SOURCE_ONLY,"ret = chip->bus.write(chip, REG_CM_CAP_EN_ADDR, EN_CM_CAP);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,2721,write_handler,p9415_set_cm_cap_enable,no,no,yes,SOURCE_ONLY,"ret = chip->bus.write(chip, REG_CM_CAP_EN_ADDR, DIS_CM_CAP);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,2917,write_handler,p9415_get_attach_status,no,no,yes,SOURCE_ONLY,"ret = chip->bus.write(chip, REG_COMMAND, CLRINT);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,3002,write_handler,p9415_enable_fc_voltage,no,no,yes,SOURCE_ONLY,"chip->bus.write(chip, REG_COMMAND, VSWITCH);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/power/p9415.c,3447,write_handler,,no,no,yes,SOURCE_ONLY,chip->bus.write = p9415_write;
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/amazon/amzn_ld.c,27,module_param,,no,no,no,SOURCE_ONLY,"module_param(g_adc1_mv, int, 0664);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/amazon/amzn_ld.c,28,module_param,,no,no,no,SOURCE_ONLY,"module_param(g_adc2_mv, int, 0664);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/amazon/amzn_ld.c,624,sysfs_or_store,,no,no,no,SOURCE_ONLY,"ret = kstrtouint(buf, 0, &en);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/amazon/amzn_ld.c,638,sysfs_or_store,,no,no,no,SOURCE_ONLY,"static DEVICE_ATTR(stop_detection, 0664,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/amazon/amzn_ld.c,655,sysfs_or_store,,no,no,no,SOURCE_ONLY,"ret = kstrtouint(buf, 0, &mode);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/amazon/amzn_ld.c,663,sysfs_or_store,,no,no,no,SOURCE_ONLY,"static DEVICE_ATTR(ctrl_mode, 0664, show_ctrl_mode, store_ctrl_mode);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/amazon/amzn_ld.c,679,sysfs_or_store,,no,no,no,SOURCE_ONLY,"ret = kstrtouint(buf, 0, &threshold);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/amazon/amzn_ld.c,687,sysfs_or_store,,no,no,no,SOURCE_ONLY,"static DEVICE_ATTR(threshold_l, 0664, show_threshold_l, store_threshold_l);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/amazon/amzn_ld.c,703,sysfs_or_store,,no,no,no,SOURCE_ONLY,"ret = kstrtouint(buf, 0, &threshold);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/amazon/amzn_ld.c,711,sysfs_or_store,,no,no,no,SOURCE_ONLY,"static DEVICE_ATTR(threshold_h, 0664, show_threshold_h, store_threshold_h);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/amazon/amzn_ld.c,727,sysfs_or_store,,no,no,no,SOURCE_ONLY,"ret = kstrtouint(buf, 0, &sleep_ms);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/amazon/amzn_ld.c,737,sysfs_or_store,,no,no,no,SOURCE_ONLY,"static DEVICE_ATTR(sleep_interval, 0664,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/amazon/amzn_ld.c,747,sysfs_or_store,,no,no,no,SOURCE_ONLY,static const DEVICE_ATTR_RO(adc1_1);
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/amazon/amzn_ld.c,756,sysfs_or_store,,no,no,no,SOURCE_ONLY,static const DEVICE_ATTR_RO(adc2_1);
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/amazon/amzn_ld.c,765,sysfs_or_store,,no,no,no,SOURCE_ONLY,static const DEVICE_ATTR_RO(adc1_2);
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/amazon/amzn_ld.c,774,sysfs_or_store,,no,no,no,SOURCE_ONLY,static const DEVICE_ATTR_RO(adc2_2);
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/amazon/dspframework/src/adf_debug.c,82,usercopy,adf_debug_open,yes,no,yes,SOURCE_ONLY,"if (copy_from_user(buf, userbuf, count)) {"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/amazon/dspframework/src/adf_debug.c,120,write_handler,,yes,no,yes,SOURCE_ONLY,".write = adf_debug_write,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/amazon/dspframework/src/adf_debug.c,179,usercopy,adf_state_open,yes,no,yes,SOURCE_ONLY,"if (copy_from_user(buf, userbuf, count)) {"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/amazon/dspframework/src/adf_debug.c,223,write_handler,,yes,no,yes,SOURCE_ONLY,".write = adf_state_write,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/amazon/dspframework/src/adf_debug.c,245,debugfs,adf_debug_fs_init,yes,no,yes,SOURCE_ONLY,"adfDebugDir = debugfs_create_dir(""adf_dbg_fs"", NULL);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/amazon/dspframework/src/adf_debug.c,252,debugfs,adf_debug_fs_init,yes,no,yes,SOURCE_ONLY,"adfDebugFile = debugfs_create_file(debugFileName,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/amazon/dspframework/src/adf_debug.c,261,debugfs,adf_debug_fs_init,yes,no,yes,SOURCE_ONLY,"adfDebugFile = debugfs_create_file(debugFileName,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/alarm-dev.c,40,module_param,,yes,no,yes,SOURCE_ONLY,"module_param_named(debug_mask, debug_mask, int, S_IRUGO | S_IWUSR | S_IWGRP);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/alarm-dev.c,347,usercopy,alarm_ioctl,yes,no,yes,SOURCE_ONLY,"if (copy_from_user(&ts, (void __user *)arg, sizeof(ts)))"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/alarm-dev.c,358,usercopy,alarm_ioctl,yes,no,yes,SOURCE_ONLY,"if (copy_to_user((void __user *)arg, &ts, sizeof(ts)))"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/alarm-dev.c,363,usercopy,alarm_ioctl,yes,no,yes,SOURCE_ONLY,"if (copy_to_user((void __user *)arg, &pwron_alm, sizeof(struct rtc_wkalrm))) {"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/alarm-dev.c,408,usercopy,alarm_compat_ioctl,yes,no,yes,SOURCE_ONLY,"if (copy_to_user((void __user *)arg, &pwron_alm, sizeof(struct rtc_wkalrm))) {"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/alarm-dev.c,497,ioctl_entry;write_handler,devalarm_triggered,yes,no,yes,SOURCE_ONLY,".unlocked_ioctl = alarm_ioctl,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/alarm-dev.c,501,ioctl_entry;write_handler,devalarm_triggered,yes,no,yes,SOURCE_ONLY,".compat_ioctl = alarm_compat_ioctl,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/alarm-dev.c,516,misc_register,alarm_dev_init,yes,no,yes,SOURCE_ONLY,err = misc_register(&alarm_device);
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ashmem.c,590,usercopy,get_name,yes,yes,yes,SOURCE_ONLY,"if (unlikely(copy_to_user(name, local_name, len)))"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ashmem.c,728,usercopy,,yes,yes,yes,SOURCE_ONLY,"if (unlikely(copy_from_user(&pin, p, sizeof(pin))))"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ashmem.c,807,capability_check,ashmem_ioctl,yes,yes,yes,SOURCE_ONLY,if (capable(CAP_SYS_ADMIN)) {
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ashmem.c,845,ioctl_entry;write_handler,,yes,yes,yes,SOURCE_ONLY,".unlocked_ioctl = ashmem_ioctl,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ashmem.c,847,ioctl_entry;write_handler,,yes,yes,yes,SOURCE_ONLY,".compat_ioctl = compat_ashmem_ioctl,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ashmem.c,877,misc_register,ashmem_init,yes,yes,yes,SOURCE_ONLY,ret = misc_register(&ashmem_misc);
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,173,usercopy,,yes,no,no,SOURCE_ONLY,"err = get_user(s, &data32->len);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,174,usercopy,,yes,no,no,SOURCE_ONLY,"err |= put_user(s, &data->len);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,175,usercopy,,yes,no,no,SOURCE_ONLY,"err |= get_user(s, &data32->align);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,176,usercopy,,yes,no,no,SOURCE_ONLY,"err |= put_user(s, &data->align);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,177,usercopy,,yes,no,no,SOURCE_ONLY,"err |= get_user(u, &data32->heap_id_mask);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,178,usercopy,,yes,no,no,SOURCE_ONLY,"err |= put_user(u, &data->heap_id_mask);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,179,usercopy,,yes,no,no,SOURCE_ONLY,"err |= get_user(u, &data32->flags);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,180,usercopy,,yes,no,no,SOURCE_ONLY,"err |= put_user(u, &data->flags);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,181,usercopy,,yes,no,no,SOURCE_ONLY,"err |= get_user(i, &data32->handle);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,182,usercopy,,yes,no,no,SOURCE_ONLY,"err |= put_user(i, &data->handle);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,194,usercopy,,yes,no,no,SOURCE_ONLY,"err = get_user(i, &data32->handle);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,195,usercopy,,yes,no,no,SOURCE_ONLY,"err |= put_user(i, &data->handle);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,209,usercopy,,yes,no,no,SOURCE_ONLY,"err = get_user(s, &data->len);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,210,usercopy,,yes,no,no,SOURCE_ONLY,"err |= put_user(s, &data32->len);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,211,usercopy,,yes,no,no,SOURCE_ONLY,"err |= get_user(s, &data->align);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,212,usercopy,,yes,no,no,SOURCE_ONLY,"err |= put_user(s, &data32->align);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,213,usercopy,,yes,no,no,SOURCE_ONLY,"err |= get_user(u, &data->heap_id_mask);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,214,usercopy,,yes,no,no,SOURCE_ONLY,"err |= put_user(u, &data32->heap_id_mask);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,215,usercopy,,yes,no,no,SOURCE_ONLY,"err |= get_user(u, &data->flags);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,216,usercopy,,yes,no,no,SOURCE_ONLY,"err |= put_user(u, &data32->flags);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,217,usercopy,,yes,no,no,SOURCE_ONLY,"err |= get_user(i, &data->handle);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,218,usercopy,,yes,no,no,SOURCE_ONLY,"err |= put_user(i, &data32->handle);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,236,usercopy,,yes,no,no,SOURCE_ONLY,"err = get_user(handle, &data32->handle);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,237,usercopy,,yes,no,no,SOURCE_ONLY,"err |= put_user(handle, &data->handle);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,238,usercopy,,yes,no,no,SOURCE_ONLY,"err |= get_user(module_id, &data32->module_id);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,239,usercopy,,yes,no,no,SOURCE_ONLY,"err |= put_user(module_id, &data->module_id);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,240,usercopy,,yes,no,no,SOURCE_ONLY,"err |= get_user(security, &data32->security);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,241,usercopy,,yes,no,no,SOURCE_ONLY,"err |= put_user(security, &data->security);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,242,usercopy,,yes,no,no,SOURCE_ONLY,"err |= get_user(coherent, &data32->coherent);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,243,usercopy,,yes,no,no,SOURCE_ONLY,"err |= put_user(coherent, &data->coherent);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,244,usercopy,,yes,no,no,SOURCE_ONLY,"err |= get_user(iova_start, &data32->reserve_iova_start);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,245,usercopy,,yes,no,no,SOURCE_ONLY,"err |= put_user(iova_start, &data->reserve_iova_start);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,246,usercopy,,yes,no,no,SOURCE_ONLY,"err |= get_user(iova_end, &data32->reserve_iova_end);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,247,usercopy,,yes,no,no,SOURCE_ONLY,"err |= put_user(iova_end, &data->reserve_iova_end);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,265,usercopy,,yes,no,no,SOURCE_ONLY,"err = get_user(handle, &data32->handle);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,266,usercopy,,yes,no,no,SOURCE_ONLY,"err |= put_user(handle, &data->handle);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,268,usercopy,,yes,no,no,SOURCE_ONLY,"err |= get_user(dbg_name, &data32->dbg_name[i]);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,269,usercopy,,yes,no,no,SOURCE_ONLY,"err |= put_user(dbg_name, &data->dbg_name[i]);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,271,usercopy,,yes,no,no,SOURCE_ONLY,"err |= get_user(value1, &data32->value1);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,272,usercopy,,yes,no,no,SOURCE_ONLY,"err |= put_user(value1, &data->value1);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,273,usercopy,,yes,no,no,SOURCE_ONLY,"err |= get_user(value2, &data32->value2);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,274,usercopy,,yes,no,no,SOURCE_ONLY,"err |= put_user(value2, &data->value2);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,275,usercopy,,yes,no,no,SOURCE_ONLY,"err |= get_user(value3, &data32->value3);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,276,usercopy,,yes,no,no,SOURCE_ONLY,"err |= put_user(value3, &data->value3);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,277,usercopy,,yes,no,no,SOURCE_ONLY,"err |= get_user(value4, &data32->value4);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,278,usercopy,,yes,no,no,SOURCE_ONLY,"err |= put_user(value4, &data->value4);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,291,usercopy,,yes,no,no,SOURCE_ONLY,"err = get_user(handle, &data32->handle);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,292,usercopy,,yes,no,no,SOURCE_ONLY,"err |= put_user(handle, &data->handle);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,306,usercopy,,yes,no,no,SOURCE_ONLY,"err = get_user(s, &data32->len);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,307,usercopy,,yes,no,no,SOURCE_ONLY,"err |= put_user(s, &data->len);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,308,usercopy,,yes,no,no,SOURCE_ONLY,"err |= get_user(s, &data32->align);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,309,usercopy,,yes,no,no,SOURCE_ONLY,"err |= put_user(s, &data->align);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,310,usercopy,,yes,no,no,SOURCE_ONLY,"err |= get_user(u, &data32->heap_id_mask);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,311,usercopy,,yes,no,no,SOURCE_ONLY,"err |= put_user(u, &data->heap_id_mask);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/staging/android/ion/compat_ion.c,312,usercopy,,yes,no,no,SOURCE_ONLY,"err |= get_user(u, &data32->flags);"
