source_scope,source_path,source_sha256,kconfig,registration_or_fops,user_copy,local_gate,control_channel,secure_or_trusted_marker,uevent_or_netlink_marker,framework_sink,launcher_sink,runtime_reachability,evidence_class,representative_locations
drivers/misc/mediatek,drivers/misc/mediatek/usb_c/tcpc/inc/pd_dbg_info.h,63e49a6bd3bfaa2a95428b5c416dd75b451c383161eaf00ad3fd2ef0357e5229,drivers/misc/mediatek/usb_c/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/usb_c/tcpc/inc/std_tcpci_v10.h,2926e3087e553697d96787d3a1ee9e850d3fe6078390d1da02bd87a6bd4e1f53,drivers/misc/mediatek/usb_c/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/usb_c/tcpc/inc/tcpci.h,15c76372d2ce56f2d7eefe79ac42e067671693dfeec8488239289e4dec2f3ed0,drivers/misc/mediatek/usb_c/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/usb_c/tcpc/inc/tcpci_config.h,2b38c6494d822827dae13f25e740732a08fb74f24aa9f03786e934505a96c3c1,drivers/misc/mediatek/usb_c/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/usb_c/tcpc/inc/tcpci_core.h,e9375ab0e7033bf2ca9741994cb6ae3fe469173febd03f9e540abd685ed4f285,drivers/misc/mediatek/usb_c/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/usb_c/tcpc/inc/tcpci_timer.h,4cdbc6411f901330961340769f25884322e9a047021240279360e08d3daa20e4,drivers/misc/mediatek/usb_c/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/usb_c/tcpc/inc/tcpci_typec.h,f9ecb75d20b3838ded02904b29529d7852c0b1d3466ba3e887d225dedcca2927,drivers/misc/mediatek/usb_c/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/usb_c/tcpc/inc/tcpm.h,175008fbbbf48903625731d2847f72fa78e9901eb848f7b1a519525eda4d572a,drivers/misc/mediatek/usb_c/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/usb_c/tcpc/inc/tcpm_pd.h,9f9f8d6f27f94a34fefe5c94f944e5e108ee39135b63f7f129cf44f946bbd054,drivers/misc/mediatek/usb_c/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/common/aal30/ddp_aal.c,dcc1a2a50f1d4b0332949c82593192583fbeac743377a1043ab352a1de921360,drivers/misc/mediatek/video/Kconfig,ioctl_entry,12,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,user_copy:779:<file-scope>; user_copy:905:<file-scope>; user_copy:910:<file-scope>; user_copy:1300:<file-scope>; user_copy:1305:<file-scope>; user_copy:1335:<file-scope>; user_copy:1341:<file-scope>; user_copy:1430:<file-scope>; user_copy:1482:<file-scope>; user_copy:2216:<file-scope>; user_copy:2217:<file-scope>; user_copy:2241:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/video/common/color20/ddp_color.c,ce6f313b670d2e784e37bdd37015259f60bde233845d7cac73e5d0f756738ae8,drivers/misc/mediatek/video/Kconfig,ioctl_entry,27,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,user_copy:2992:<file-scope>; user_copy:3017:<file-scope>; user_copy:3028:<file-scope>; user_copy:3038:<file-scope>; user_copy:3049:<file-scope>; user_copy:3068:<file-scope>; user_copy:3082:<file-scope>; user_copy:3092:<file-scope>; user_copy:3102:<file-scope>; user_copy:3112:<file-scope>; user_copy:3122:<file-scope>; user_copy:3130:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/video/common/corr10/ddp_dither.c,647c0e875783d104c9fe68fdd6c316d50afed2fd9941658c2c5cc56684d0f49b,drivers/misc/mediatek/video/Kconfig,ioctl_entry,0,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,ioctl_entry:279:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/video/common/corr10/ddp_gamma.c,cf85b72e70e564b961b7797f49a1173cf7dd3d179f6b54e551fd844e03938d18,drivers/misc/mediatek/video/Kconfig,ioctl_entry,6,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,user_copy:231:<file-scope>; ioctl_entry:400:<file-scope>; user_copy:770:<file-scope>; user_copy:816:<file-scope>; user_copy:943:<file-scope>; user_copy:944:<file-scope>; user_copy:961:<file-scope>; ioctl_entry:1083:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/video/common/layering_rule_base/v1.1/layering_rule_base.c,8dced188c1d954b694f73ceefb8e06e44908554b55f69bf01e373bebf25abc2e,drivers/misc/mediatek/video/Kconfig,,2,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,user_copy:1782:<file-scope>; user_copy:1836:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/video/common/layering_rule_base/v1.1/layering_rule_base.h,9138cde7e284a8999e8fc40b6cec575f0c1db8e4f51450551364a1271165e396,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/common/pwm10/ddp_pwm.c,c46de4d3f7050be94a72807e56bb76e029b4ed908985ad97fe12ec34db919dcd,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/common/rdma20/ddp_rdma.h,dc88f10d7650fe257fcf5315eb85231c4f37ce83494055c8b73e333a5af6b948,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/common/wdma20/ddp_wdma.h,f2c404f9495fb27403e2242148fd5c7ec758d4c99594a62cc6bc4dff98173a71,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/include/DpDataType.h,f52556054ffca1bd384cf6a132adbb1c890709384a307d8d1710f5f4482c9790,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/include/ddp_aal.h,4981ef5f5d5e4dc9c6e7e1f6560d9c88d780b6c06ed811762881f735eda6fc26,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/include/ddp_color.h,2cb6fa2c94cd4c9162a75dc0067cb817bc57982c41dd6ed6fcabb5c16c0366d8,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/include/ddp_dither.h,50a2430aead0f61a3600b5c6359471830c4e9a9c6190fee39eb42291823b5549,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/include/ddp_gamma.h,3dc4d1c4b916040defc0804dfda8fd203fd328631cc94f188072227b7fcbda17,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/include/ddp_od.h,9ec8d2ba51be4709e2c63bf48f752428bdbaa167ce4ae3c4cf47ddaa6abd904c,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/include/ddp_pwm.h,8e11c74bbdb0d611be410a3b921798ea5da27afbebbe10cc2829705887e81e03,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/include/ddp_pwm_mux.h,c24ed88b5ae04fd9121fe6b2f5d0f18258d792b4ac788afb92434abb43246f9c,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/include/disp_session.h,14ffff6cfcc647f79a637d030833748c144a6149d687bafdc65e5cb47ecb1441,drivers/misc/mediatek/video/Kconfig,ioctl_entry,0,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,ioctl_entry:502:<file-scope>; ioctl_entry:503:<file-scope>; ioctl_entry:504:<file-scope>; ioctl_entry:505:<file-scope>; ioctl_entry:508:<file-scope>; ioctl_entry:509:<file-scope>; ioctl_entry:510:<file-scope>; ioctl_entry:511:<file-scope>; ioctl_entry:512:<file-scope>; ioctl_entry:513:<file-scope>; ioctl_entry:514:<file-scope>; ioctl_entry:515:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/video/include/fbconfig_kdebug.h,7145370c051650cc37e61dfe7297757721aa5ee272d915122bb9b5dca7054fb3,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/include/mtkfb.h,d74564d74f0c90ef682c03466b5bbf015aa8748554530657efc7489b4901f3ca,drivers/misc/mediatek/video/Kconfig,ioctl_entry,0,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,ioctl_entry:34:<file-scope>; ioctl_entry:35:<file-scope>; ioctl_entry:36:<file-scope>; ioctl_entry:37:<file-scope>; ioctl_entry:38:<file-scope>; ioctl_entry:40:<file-scope>; ioctl_entry:41:<file-scope>; ioctl_entry:42:<file-scope>; ioctl_entry:43:<file-scope>; ioctl_entry:44:<file-scope>; ioctl_entry:45:<file-scope>; ioctl_entry:46:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/video/include/mtkfb_info.h,29247068f20fde9384f18937d748d5c297373f94d199a87cbb49ed55e6ce79a8,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/include/mtkfb_vsync.h,67c84a6f86dbba9716985f455c4eed6a3c612db99e039fd73dc9eda4b09acd2c,drivers/misc/mediatek/video/Kconfig,ioctl_entry,0,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,ioctl_entry:28:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_clkmgr.c,a8d40f2ead979a806c201513b867c63377a522596d435020568efd1c77623bd9,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_clkmgr.h,3758e6c9dfea12cd0a991094cbc5d29d7fa5b3a5e0f1727d2ad16e641e1fad91,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_color_format.c,7880d9b99a80d20a31c767a151ba31ef954f312d9c54933199d2ebc3146001f2,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_dbi.c,700ecf9407502f9a8c99c956a51cc0d31d709d9fb0b1f3722ce8e76e6d6b4821,drivers/misc/mediatek/video/Kconfig,ioctl_entry,0,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,ioctl_entry:667:<file-scope>; ioctl_entry:671:<file-scope>; ioctl_entry:816:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_dbi.h,60d548b472b5294acdbe08d771417f705cb72524dd62b9cbc29a7fd04933af68,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_debug.c,f010487e54cca0d94006f448341f04e9e40f636714cd26d3d3c99ad2d5ba4941,drivers/misc/mediatek/video/Kconfig,proc_sysfs_debugfs_registration,1,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,user_copy:728:<file-scope>; proc_sysfs_debugfs_registration:807:<file-scope>; proc_sysfs_debugfs_registration:811:<file-scope>; proc_sysfs_debugfs_registration:814:<file-scope>; proc_sysfs_debugfs_registration:817:<file-scope>; proc_sysfs_debugfs_registration:820:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_debug.h,f3dc0585355b256d716def33d940a6cf17ed69a4e3baa3b0d2930eab5310d3ea,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_dpi.c,c88fa019b5a99907b393d0973ee1ced522a814d04f8d9a0beb732c93af433eaa,drivers/misc/mediatek/video/Kconfig,ioctl_entry,0,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,ioctl_entry:893:<file-scope>; ioctl_entry:895:<file-scope>; ioctl_entry:964:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_dpi.h,3cb628843339e818ae46cffb9ab00cc462ee1c08d6c50bda0de3efe8279e616f,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_dpi_reg.h,0db79f3e423b66a40d3cc141574d8b7cf05957b7b54b38526ac2f1d87bd2f3ce,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_drv.c,6e895227cb49c9b9fa80dc7736f6cd52f2218370d243f2355bb3ffd8b406fba0,drivers/misc/mediatek/video/Kconfig,"ioctl_entry,device_registration",0,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,ioctl_entry:274:<file-scope>; ioctl_entry:275:<file-scope>; device_registration:375:<file-scope>; device_registration:543:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_drv.h,5b95c424418f23e8796d53e3d905b36fcb301eebc09d2a009a271cf84134cc37,drivers/misc/mediatek/video/Kconfig,ioctl_entry,0,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,ioctl_entry:17:<file-scope>; ioctl_entry:264:<file-scope>; ioctl_entry:265:<file-scope>; ioctl_entry:266:<file-scope>; ioctl_entry:267:<file-scope>; ioctl_entry:268:<file-scope>; ioctl_entry:269:<file-scope>; ioctl_entry:270:<file-scope>; ioctl_entry:271:<file-scope>; ioctl_entry:272:<file-scope>; ioctl_entry:274:<file-scope>; ioctl_entry:275:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_dsi.c,56fda836878322bbc70a98f39ab894cd07cc80ef0301bd01c81b2f440f6622ae,drivers/misc/mediatek/video/Kconfig,ioctl_entry,0,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,ioctl_entry:4197:<file-scope>; ioctl_entry:4200:<file-scope>; ioctl_entry:4201:<file-scope>; ioctl_entry:5114:<file-scope>; ioctl_entry:5134:<file-scope>; ioctl_entry:5154:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_dsi.h,1a5b8d53992008ca841d10fcc76405ce58515ad97bf2890c6b4f52ace7d91d08,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_dump.c,a202fb4a82785eddf1a3c4e0a9f01daa62019824372da4a11aa0c23aebdccb93,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_dump.h,df7e6a9351c20656ff2949c264d69a4872f904801ae8e64376f42af4ab081170,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_hal.h,0e5bacc924871080395e65ec865d24268e5c054ab56a369413e5ee4fe0660566,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_info.c,7088e7ebf60f227a6ffc3770fd78a1800d570910221eb5879c04bff2131e3ebd,drivers/misc/mediatek/video/Kconfig,ioctl_entry,0,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,ioctl_entry:603:<file-scope>; ioctl_entry:605:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_info.h,2d72bf3d08a4eae6701b345c57f360ad4949165331a0e2dbf94b95b707de6fd5,drivers/misc/mediatek/video/Kconfig,ioctl_entry,0,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,ioctl_entry:417:<file-scope>; ioctl_entry:502:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_irq.c,ac3f0ca9eb8461f0c3125589372c0ae4f72393211c91e592b9f02336c82b8d2b,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_irq.h,4ad825d75ff14cf03d74ea25d87cd76819428bf29e07c9681f86d57f883d966b,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_log.h,b9313029e4dc9af3931a8f9fa52944005a8ca11050d45e7bc30612a5f453a163,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_m4u.c,ba01668a667d5b99060f498533ffdb0397c001dd265473a0acb54f5d09a7effd,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_m4u.h,c451243f99b7ba0bfcb6321937fd4a9e26da5e706fa3c840838568c9deddcc1b,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_manager.c,089ce3a1eb18c4d1fe82c0587f0c3dc37ef6d6464d0247818096f472d6025d82,drivers/misc/mediatek/video/Kconfig,ioctl_entry,0,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,ioctl_entry:1020:<file-scope>; ioctl_entry:1021:<file-scope>; ioctl_entry:1498:<file-scope>; ioctl_entry:1895:<file-scope>; ioctl_entry:1897:<file-scope>; ioctl_entry:1908:<file-scope>; ioctl_entry:1910:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_manager.h,ed19ec2e9a2ec877f9a99196cfbd47f77d7a1405158aa7f80cf53f74f689d28d,drivers/misc/mediatek/video/Kconfig,ioctl_entry,0,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,ioctl_entry:394:<file-scope>; ioctl_entry:398:<file-scope>; ioctl_entry:399:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_matrix_para.h,375791f258fc3822c5eb1f2995473d435ea04717c7e58bd60bd7a512b3c01258,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_met.c,e2e1c7abf95633ed20d885beab642c238d29ec730c26645bd4559e1080fc2580,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_met.h,73be8676ff672a4eb3002feb134c88dcb7dd70f66b7b8bb12e57553f08b1ab9f,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_mmp.c,c9f7395775c4a2bf22723bc41b19d529551c4bd569899f6e2bb104f9e35b76c5,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_mmp.h,49b208a348ff2eef6d87ee0cd336730402749d131b993a71728610b63e1a105c,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_mutex.c,fa2c88613ad26b4cc76391d4f10a7cb9ef3b02acd094ddf9d7666a2643aec14f,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_mutex.h,5a4c2961576814838b58542060c668e9326e96e6d9c1a13f76a162a587cd7f5d,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_ovl.c,9f27c4a2b2f4de203335f8531608b142a59e38decbb5dc7c8a14570a5e3fedb6,drivers/misc/mediatek/video/Kconfig,ioctl_entry,0,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,ioctl_entry:2284:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_ovl.h,c3f9e6077db0447f944466b8900e2dff71dc4f77cddd13def23c522b44c2889e,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_path.c,7b37808aafef7f88aa4addd1594130b288f3eccc1adbc30279225fb6c69ba373,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_path.h,deaf48739f2200d22ab11c0e78f9e29413840b2a244c33f57a56d76f7af7c5d4,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_pwm_mux.c,aad55bb6e48dd8bb211df97ca79536345a45a1fd549b1416046716ec0f8b39b2,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_rdma_ex.c,f9c778c896ebb5ed7ad3b6e67f993172268b5c1da5378709c929f3c29baecc2e,drivers/misc/mediatek/video/Kconfig,ioctl_entry,0,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,ioctl_entry:1393:<file-scope>; ioctl_entry:1396:<file-scope>; ioctl_entry:1449:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_rdma_ex.h,af34ad1284a36a5e376af87a55c1a9fd9d9022c81fdf04666d7b0e42e571ba41,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_reg.h,3b18a74fdf172da977ef434fe6ff5a7299e0d94712e6b702effabb8d6c60473e,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_reg_dbi.h,6b0bbd9d1ce01371de9e3330379186062e0500cfde895f04669fa7c7b80b5c04,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_reg_dma.h,312c81dd875126c95bd193ec71048cca5b991ddcc45b738ccdc7952cda37d5cc,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_reg_dpi.h,87298c674d649a31d973aed96da595cfd24101d4a1b52bb30b31c5d1bffd2f9b,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_reg_dsi.h,6bbed846858386dbc1597b58672367b01fe22384e4d9a11f8c6d68d483d8a6fe,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_reg_mipi.h,aaab5d1fba2645ee52cfa459ed2d5966ed1d1e418ab9c93341e6b04d0827edf7,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/video/mt8183/dispsys/ddp_reg_mmsys.h,ced612b44a424f38d54b9f77d0c43816aecfbd66e86a95bd4f53e506d1e9fe2a,drivers/misc/mediatek/video/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
