apk,apk_sha256,package,shared_user_id,protected_broadcast_count,target_action_present,target_permission_string_present,aapt_status
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.fireos.service.timeservice.clock.TIME_SYNC
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.intent.action.HDMI_PLUGGED
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.android.server.SystemService.PingPongOTASystemService.action.UPDATED_NEED_REBOOT
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:amazon.intent.action.ACTION_BUTTON_PRESSED
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.ledcontroller.ACTION_FAST_BLINK
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.ledcontroller.ACTION_STAND_BY
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.tv.networkmonitor.INTERNET_UP
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.tv.networkmonitor.INTERNET_DOWN
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:amazon.intent.action.ACTION_PACKAGE_INSTALL_FAIL
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:amazon.intent.action.VOLUME_CHANGED
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.volumering.event
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:android.os.action.REBOOT_NECESSARY_TRUE
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:android.os.action.FORCE_UPDATE_TRUE
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:android.os.action.FORCE_UPDATE_FALSE
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.lab126.intent.action.FORCE_OTA_DOWNLOAD_STATUS_CHANGED_ACTION
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.dcp.sso.action.AmazonAccountPropertyService.property.changed
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.dcp.sso.broadcast.CORPFMHasChanged
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.intent.COMMUNICATION_SERVICE_INITIALIZED
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:amazon.communication.action.HANDLE_TCOMM_MESSAGE
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:WifiMetricsHeartbeat
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.tv.devicecontrol.ACTIVE
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.tv.devicecontrol.INACTIVE
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:amazon.intent.action.TURN_TV_ON
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.android.systemui.tv.pip.SHOW_PIP_MENU
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.pip.app.MOVE_FULLSCREEN_PIP
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.pip.app.MOVE_FULLSCREEN_PIP
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:amazon.intent.action.ENTERING_STR_MODE
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.tv.action.ACTION_EXPLICIT_ACTIVATE
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:amazon.intent.action.IRBLASTER_PLUGGED
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:amazon.intent.action.NOTIFY_NO_NETWORK
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.tv.settings.BACKUP_AND_RESET_SETTINGS_FROM_REMOTE
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.tv.settings.BACKUP_AND_RESET_CANCELED
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.intent.action.RESOLUTION_SWITCHER
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.tv.action.SWITCH_INPUT
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.internal.intent.action.DEVICE_MEMORY_CHANGED
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:amazon.intent.action.ACTION_STORAGE_SPACE_THRESHOLD_REACHED
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:amazon.intent.action.DEVICE_STORAGE_LOW
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:amazon.intent.action.DEVICE_STORAGE_FULL
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:amazon.intent.action.DYNO_AUTO_APP_OFFLOAD_THRESHOLD_REACHED
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.configure.arcus.sync.package
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.speech.SipClient_BeginCall
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.speech.SipClient_EndCall
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.speech.SipClient_SendDTMF
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.speech.SipClient_EarlyAcceptCall
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.speech.SipClient_AcceptCall
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.speech.SipClient_ConfigureComms
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.speech.SipClient_SetCallMediaState
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.speech.SipClient_RingCall
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.speech.SipClient_IgnoreCal
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.speech.SipClient_Warmup
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.shared.storage.MIGRATE_DATA
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:amazon.bluetooth.device.action.IRK_PAIR_UPDATE
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:amazon.bluetooth.input.profile.action.BATTERY_REPORT_FOUND
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:amazon.bluetooth.input.profile.action.BATTERY_LEVEL_UPDATE
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:amazon.bluetooth.input.profile.action.HID_REACH_LIMIT
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:amazon.intent.action.PRIVACY_MODE_ON
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:amazon.intent.action.PRIVACY_MODE_OFF
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:audio_server_restarted
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.intent.action.PARTNER_PRIME_SUBSCRIPTION
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.android.diags.ON_EVENT
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:amazon.net.UNIFIED_NETWORK
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:amazon.intent.action.PIP_STATE_CHANGE
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:amazon.intent.action.RECEIVE_KEY_PRESS
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.intent.action.GESTURE_DETECTED
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.device.ACTION_APP_PROFILE_UPDATED
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.device.ACTION_ACTIVE_PROFILE_UPDATED
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.tv.settings.v2.HUD_APPEARANCE
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.tv.settings.v2.HUD_DISMISSAL
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.logan.ACTION_PROFILE_ENROLLED
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.logan.ACTION_PROFILE_UNENROLLED
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.logan.ACTION_PROFILE_REMOVED
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.device.ACTION_CHILD_PARTNER_KEY_EVENT
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.device.ACTION_ADULT_PARTNER_KEY_EVENT
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.device.ACTION_NONENABLED_APP_LAUNCH
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/phase6ac/android-amazon-perm-device-20260805-01/android.amazon.perm.apk,5b72bdfcfb91b28d2c751e548f60d406de5c3cbb235e47e232014abdebcdc058,android.amazon.perm,android.uid.system,158,false,true,PROTECTED_BROADCAST:com.amazon.device.ACTION_AWAKE_WITH_COOKIECONSENT_DISABLED_EVENT
